,user_id,spend_date,platform,amount
38070,53,2018-11-14,mobile,100
38071,86,2011-09-05,desktop,900
38072,148,2017-01-28,desktop,900
38073,162,2011-10-16,desktop,900
38074,125,2020-10-02,desktop,600
38075,86,2021-11-20,mobile,300
38076,143,2016-02-20,desktop,600
38077,50,2017-12-21,mobile,500
38078,23,2015-06-20,desktop,200
38079,126,2017-10-13,mobile,300
38080,32,2014-11-02,mobile,500
38081,100,2011-09-27,mobile,300
38082,92,2021-03-23,desktop,700
38083,30,2012-11-23,desktop,800
38084,177,2013-12-14,mobile,900
38085,55,2019-07-03,desktop,600
38086,29,2021-07-18,desktop,800
38087,144,2022-05-06,desktop,900
38088,77,2018-10-24,desktop,800
38089,13,2014-11-21,desktop,100
38090,194,2016-05-12,desktop,300
38091,36,2016-02-14,mobile,400
38092,139,2017-02-16,desktop,900
38093,142,2021-05-25,desktop,200
38094,104,2021-01-07,desktop,600
38095,50,2022-02-02,mobile,200
38096,190,2015-11-14,mobile,100
38097,116,2012-05-09,mobile,900
38098,124,2015-08-02,desktop,300
38099,73,2021-03-24,mobile,500
38100,33,2018-03-30,desktop,900
38101,92,2017-05-06,mobile,100
38102,104,2014-03-03,desktop,600
38103,84,2019-06-30,desktop,200
38104,178,2018-02-23,desktop,600
38105,43,2018-01-18,mobile,600
38106,25,2013-01-16,desktop,800
38107,67,2019-02-07,desktop,100
38108,166,2016-11-04,mobile,300
38109,54,2015-09-30,desktop,600
38110,131,2013-03-12,mobile,300
38111,150,2015-03-23,mobile,900
38112,153,2015-09-07,mobile,500
38113,60,2016-12-14,desktop,600
38114,199,2016-11-28,mobile,500
38115,180,2021-02-10,desktop,400
38116,110,2013-01-06,mobile,500
38117,196,2018-10-30,desktop,700
38118,25,2019-09-15,desktop,400
38119,145,2012-10-14,mobile,200
38120,77,2016-08-30,mobile,100
38121,148,2019-05-01,mobile,900
38122,2,2017-04-12,desktop,600
38123,183,2019-05-26,desktop,300
38124,78,2011-04-01,mobile,900
38125,71,2020-09-16,desktop,400
38126,15,2019-02-06,mobile,600
38127,30,2012-07-24,desktop,400
38128,187,2022-06-18,mobile,900
38129,189,2015-05-31,mobile,100
38130,73,2019-02-21,desktop,300
38131,7,2018-05-09,mobile,100
38132,23,2013-02-02,desktop,100
38133,196,2019-10-19,mobile,300
38134,9,2017-03-16,mobile,200
38135,133,2010-04-22,mobile,800
38136,85,2020-02-08,desktop,500
38137,127,2012-11-15,mobile,800
38138,80,2020-02-22,desktop,100
38139,187,2017-07-13,mobile,500
38140,190,2022-11-07,mobile,800
38141,144,2011-02-07,mobile,300
38142,36,2014-08-19,desktop,300
38143,151,2012-07-24,mobile,200
38144,38,2011-02-15,mobile,900
38145,180,2018-12-21,mobile,200
38146,79,2016-02-12,mobile,800
38147,101,2011-05-20,desktop,400
38148,197,2015-03-03,desktop,500
38149,114,2010-05-08,mobile,700
38150,128,2020-03-25,desktop,100
38151,54,2013-03-20,desktop,600
38152,55,2017-10-16,desktop,400
38153,39,2015-05-02,mobile,600
38154,141,2015-06-30,desktop,600
38155,52,2017-11-17,desktop,400
38156,135,2022-08-24,mobile,700
38157,120,2020-06-14,desktop,400
38158,125,2017-12-01,desktop,900
38159,33,2012-12-10,desktop,200
38160,20,2017-04-24,mobile,800
38161,101,2018-03-20,mobile,700
38162,168,2010-12-05,mobile,400
38163,193,2014-11-08,desktop,600
38164,48,2014-12-23,desktop,300
38165,9,2022-12-12,mobile,300
38166,26,2011-12-10,desktop,900
38167,144,2020-06-04,mobile,600
38168,180,2022-09-09,desktop,200
38169,151,2014-07-08,desktop,400
38170,196,2015-10-20,mobile,900
38171,200,2014-12-16,mobile,500
38172,143,2022-07-25,mobile,700
38173,70,2015-01-24,desktop,300
38174,68,2020-11-25,desktop,200
38175,143,2015-09-14,mobile,600
38176,73,2021-06-30,mobile,500
38177,75,2015-04-11,desktop,300
38178,170,2014-10-06,mobile,500
38179,136,2018-07-26,mobile,900
38180,46,2016-04-04,desktop,600
38181,123,2021-03-16,mobile,900
38182,130,2014-01-20,desktop,500
38183,163,2017-08-25,desktop,900
38184,64,2022-05-25,mobile,600
38185,129,2012-11-21,desktop,600
38186,41,2021-05-05,desktop,400
38187,158,2017-01-26,desktop,800
38188,14,2012-10-07,desktop,800
38189,41,2010-05-24,desktop,600
38190,157,2010-12-14,desktop,500
38191,52,2014-07-03,desktop,200
38192,14,2020-08-13,mobile,900
38193,160,2015-12-12,mobile,900
38194,38,2017-03-31,mobile,900
38195,51,2018-10-28,mobile,300
38196,180,2019-08-09,desktop,200
38197,186,2021-06-28,mobile,100
38198,88,2017-07-01,mobile,100
38199,115,2020-04-17,mobile,300
38200,64,2020-09-09,mobile,500
38201,143,2018-08-03,mobile,200
38202,13,2015-04-30,desktop,300
38203,107,2013-10-14,desktop,300
38204,160,2012-03-29,desktop,900
38205,39,2017-06-01,mobile,800
38206,111,2011-08-15,mobile,400
38207,58,2011-11-04,mobile,100
38208,15,2010-04-01,mobile,400
38209,150,2010-11-21,mobile,200
38210,47,2018-06-24,desktop,200
38211,80,2017-07-02,desktop,600
38212,114,2017-06-29,mobile,700
38213,25,2022-06-26,mobile,800
38214,100,2011-03-23,desktop,200
38215,116,2017-09-11,mobile,400
38216,53,2020-09-14,mobile,100
38217,122,2016-07-11,mobile,700
38218,101,2017-01-08,desktop,500
38219,7,2021-08-26,desktop,800
38220,199,2021-01-19,desktop,400
38221,143,2017-06-28,mobile,400
38222,8,2015-12-18,desktop,600
38223,19,2018-11-27,mobile,100
38224,68,2011-12-27,mobile,200
38225,31,2012-11-05,desktop,100
38226,170,2020-08-13,mobile,300
38227,154,2020-02-09,mobile,500
38228,154,2014-09-03,desktop,600
38229,117,2019-03-06,mobile,100
38230,135,2013-08-14,mobile,200
38231,67,2014-05-21,desktop,800
38232,123,2012-07-22,mobile,800
38233,173,2014-12-20,mobile,900
38234,109,2018-01-13,mobile,300
38235,99,2014-12-13,mobile,300
38236,31,2018-05-04,desktop,200
38237,127,2011-01-20,desktop,500
38238,135,2019-04-24,desktop,700
38239,106,2019-08-13,mobile,800
38240,148,2011-07-30,mobile,700
38241,142,2014-10-17,desktop,500
38242,123,2012-01-15,desktop,700
38243,131,2017-12-06,mobile,300
38244,117,2016-03-18,desktop,500
38245,89,2022-07-19,desktop,600
38246,133,2018-01-21,desktop,500
38247,130,2016-07-06,desktop,400
38248,76,2012-02-03,desktop,800
38249,180,2017-11-18,desktop,400
38250,112,2010-02-16,mobile,500
38251,42,2011-04-14,mobile,100
38252,20,2018-07-24,desktop,100
38253,98,2022-08-27,mobile,900
38254,129,2019-05-19,mobile,500
38255,153,2010-08-23,desktop,900
38256,200,2019-11-25,mobile,200
38257,145,2015-10-24,desktop,200
38258,78,2019-05-05,mobile,200
38259,12,2019-05-09,mobile,200
38260,12,2022-12-17,desktop,800
38261,82,2021-11-04,mobile,500
38262,109,2021-10-30,desktop,800
38263,141,2019-07-04,desktop,200
38264,104,2011-11-30,mobile,600
38265,4,2018-02-14,mobile,300
38266,147,2012-01-22,mobile,900
38267,21,2022-08-06,mobile,400
38268,118,2022-11-20,mobile,800
38269,100,2013-08-24,mobile,200
38270,155,2015-04-24,mobile,400
38271,39,2011-02-15,desktop,300
38272,6,2012-05-09,desktop,700
38273,11,2016-08-17,desktop,300
38274,96,2018-04-25,mobile,500
38275,195,2018-01-27,desktop,400
38276,99,2021-05-23,mobile,100
38277,103,2017-12-10,mobile,300
38278,189,2021-06-02,desktop,700
38279,34,2010-05-15,desktop,400
38280,105,2022-03-08,desktop,200
38281,150,2011-03-05,desktop,200
38282,110,2020-07-18,mobile,400
38283,146,2016-11-19,mobile,500
38284,96,2017-08-03,desktop,500
38285,194,2021-12-22,mobile,300
38286,146,2021-06-27,mobile,900
38287,171,2015-12-22,desktop,200
38288,7,2020-06-03,desktop,300
38289,12,2013-09-11,desktop,700
38290,84,2010-02-23,mobile,600
38291,60,2017-06-16,desktop,300
38292,176,2022-08-22,mobile,500
38293,71,2012-08-06,desktop,100
38294,49,2021-04-21,mobile,800
38295,135,2019-10-19,desktop,700
38296,66,2013-10-27,desktop,300
38297,25,2014-05-24,mobile,700
38298,141,2011-12-11,desktop,900
38299,190,2020-06-25,desktop,100
38300,121,2014-05-31,desktop,300
38301,196,2013-09-11,mobile,800
38302,80,2017-03-05,desktop,800
38303,67,2019-04-20,desktop,800
38304,65,2012-05-04,desktop,500
38305,2,2010-06-23,mobile,200
38306,6,2017-01-27,desktop,500
38307,183,2016-02-04,mobile,700
38308,164,2010-07-23,mobile,400
38309,129,2012-03-20,desktop,400
38310,171,2019-04-25,desktop,400
38311,22,2012-03-26,mobile,500
38312,84,2017-05-09,desktop,100
38313,17,2010-08-28,desktop,700
38314,27,2021-03-03,mobile,600
38315,191,2015-04-25,mobile,700
38316,113,2010-04-12,mobile,100
38317,63,2011-06-18,mobile,100
38318,189,2011-10-25,desktop,500
38319,79,2010-07-12,desktop,900
38320,73,2010-06-13,desktop,800
38321,99,2022-11-26,desktop,100
38322,114,2020-01-23,mobile,100
38323,79,2018-02-09,mobile,300
38324,31,2011-08-13,mobile,300
38325,42,2020-02-20,mobile,800
38326,185,2013-02-15,desktop,700
38327,176,2022-07-13,desktop,100
38328,46,2010-04-10,mobile,600
38329,33,2012-10-24,mobile,400
38330,135,2021-05-09,mobile,900
38331,35,2014-09-25,mobile,400
38332,149,2016-11-16,mobile,300
38333,84,2018-08-31,desktop,800
38334,179,2018-06-05,desktop,800
38335,99,2019-05-22,mobile,400
38336,113,2021-02-04,mobile,800
38337,115,2017-08-30,mobile,200
38338,22,2017-06-10,desktop,400
38339,156,2012-07-14,mobile,800
38340,85,2016-02-04,mobile,700
38341,50,2021-02-01,desktop,800
38342,127,2016-09-30,desktop,900
38343,136,2012-12-27,desktop,800
38344,134,2011-12-11,desktop,700
38345,4,2019-02-17,desktop,800
38346,91,2013-04-15,mobile,700
38347,176,2011-05-31,desktop,600
38348,21,2012-11-06,desktop,400
38349,114,2012-07-29,desktop,900
38350,118,2020-01-08,desktop,800
38351,69,2020-10-17,desktop,900
38352,100,2013-02-12,desktop,200
38353,33,2010-10-28,mobile,100
38354,185,2017-10-28,mobile,100
38355,14,2012-12-13,desktop,800
38356,75,2012-10-28,desktop,100
38357,89,2014-12-17,desktop,600
38358,108,2018-03-26,desktop,400
38359,35,2017-09-22,mobile,200
38360,4,2017-06-27,mobile,100
38361,12,2017-03-04,mobile,600
38362,167,2016-08-10,mobile,100
38363,163,2020-12-10,desktop,900
38364,47,2010-07-22,mobile,400
38365,64,2015-09-08,mobile,200
38366,121,2011-02-28,mobile,700
38367,197,2011-06-14,mobile,100
38368,87,2014-11-21,mobile,500
38369,4,2011-03-02,mobile,900
38370,26,2014-02-26,mobile,600
38371,127,2011-04-19,desktop,800
38372,121,2018-06-19,mobile,300
38373,167,2012-05-16,mobile,900
38374,26,2017-11-26,mobile,100
38375,167,2014-08-02,mobile,700
38376,10,2013-09-12,mobile,800
38377,44,2010-03-19,mobile,800
38378,92,2010-10-09,mobile,500
38379,45,2013-06-18,mobile,700
38380,129,2016-07-01,desktop,400
38381,164,2019-01-31,desktop,300
38382,184,2013-01-21,mobile,100
38383,87,2013-06-30,mobile,400
38384,83,2019-11-25,mobile,500
38385,153,2017-11-03,desktop,900
38386,148,2014-11-04,desktop,400
38387,119,2015-12-07,mobile,600
38388,104,2018-07-28,desktop,500
38389,24,2012-11-15,mobile,600
38390,6,2010-02-03,mobile,600
38391,179,2014-03-02,mobile,700
38392,36,2021-11-17,mobile,400
38393,37,2011-04-30,mobile,800
38394,120,2011-04-13,mobile,600
38395,11,2016-07-18,desktop,600
38396,67,2021-09-24,mobile,600
38397,29,2010-08-05,desktop,700
38398,92,2018-05-24,mobile,200
38399,144,2010-02-22,desktop,200
38400,193,2015-02-08,desktop,400
38401,8,2015-04-08,desktop,300
38402,153,2021-04-30,desktop,600
38403,168,2014-06-27,mobile,100
38404,94,2016-04-28,mobile,300
38405,73,2015-11-10,desktop,400
38406,185,2014-10-08,desktop,500
38407,113,2012-09-06,desktop,700
38408,29,2017-09-22,mobile,200
38409,126,2018-10-25,mobile,600
38410,160,2013-10-27,mobile,300
38411,43,2011-11-21,desktop,300
38412,127,2013-05-07,desktop,500
38413,86,2022-01-06,desktop,200
38414,47,2022-05-25,desktop,900
38415,59,2016-07-23,mobile,600
38416,6,2021-01-04,desktop,700
38417,130,2019-03-26,desktop,700
38418,137,2016-01-12,mobile,700
38419,14,2015-11-18,mobile,200
38420,171,2011-09-03,mobile,700
38421,47,2016-08-20,mobile,800
38422,83,2020-05-31,mobile,300
38423,186,2013-07-22,mobile,900
38424,170,2022-12-18,desktop,900
38425,53,2017-03-10,desktop,500
38426,101,2016-01-16,desktop,800
38427,21,2016-05-12,desktop,300
38428,161,2014-09-09,mobile,500
38429,140,2021-05-16,desktop,400
38430,190,2012-06-10,mobile,500
38431,61,2018-01-07,desktop,200
38432,95,2018-06-30,desktop,500
38433,43,2016-10-27,mobile,800
38434,175,2010-01-19,desktop,800
38435,36,2016-04-23,desktop,300
38436,195,2020-09-27,desktop,300
38437,11,2012-12-14,mobile,600
38438,75,2016-08-09,desktop,600
38439,172,2021-05-14,mobile,900
38440,109,2017-01-09,mobile,600
38441,19,2022-06-10,desktop,600
38442,94,2018-11-19,mobile,100
38443,138,2018-03-29,desktop,500
38444,21,2016-04-25,desktop,700
38445,97,2015-07-14,desktop,800
38446,41,2018-06-20,mobile,100
38447,150,2010-10-10,desktop,700
38448,172,2015-08-10,desktop,600
38449,7,2014-11-29,mobile,500
38450,82,2021-03-12,mobile,500
38451,71,2021-04-07,desktop,500
38452,73,2015-04-01,mobile,300
38453,24,2021-11-17,mobile,400
38454,101,2019-05-13,desktop,600
38455,102,2020-05-18,mobile,100
38456,135,2020-04-26,desktop,800
38457,116,2011-12-28,mobile,200
38458,117,2018-03-01,desktop,900
38459,66,2019-10-14,mobile,400
38460,146,2013-02-19,mobile,200
38461,92,2013-03-17,mobile,200
38462,102,2016-08-28,mobile,300
38463,69,2015-07-05,mobile,600
38464,42,2014-02-17,mobile,100
38465,54,2010-07-08,desktop,900
38466,66,2014-05-19,desktop,700
38467,97,2013-11-18,desktop,200
38468,104,2013-01-06,mobile,500
38469,186,2014-10-11,desktop,400
38470,182,2012-02-29,mobile,900
38471,125,2019-11-15,desktop,500
38472,84,2018-07-13,desktop,200
38473,195,2012-02-10,mobile,700
38474,78,2011-06-20,desktop,400
38475,172,2011-07-12,desktop,700
38476,162,2016-11-19,mobile,900
38477,33,2019-04-26,desktop,200
38478,180,2016-09-25,desktop,500
38479,84,2013-12-04,mobile,500
38480,158,2013-11-01,mobile,800
38481,27,2015-02-08,desktop,400
38482,89,2010-11-28,mobile,100
38483,178,2019-01-03,desktop,100
38484,149,2012-07-19,mobile,100
38485,21,2019-04-21,desktop,700
38486,97,2017-05-05,desktop,300
38487,115,2017-05-09,desktop,200
38488,6,2015-09-21,mobile,900
38489,68,2021-05-22,mobile,100
38490,4,2013-03-08,mobile,400
38491,115,2011-11-13,mobile,700
38492,172,2019-04-21,mobile,100
38493,72,2011-10-25,mobile,300
38494,180,2014-05-12,desktop,800
38495,128,2017-02-03,desktop,500
38496,145,2013-09-19,desktop,900
38497,110,2012-11-21,mobile,900
38498,166,2015-09-10,mobile,600
38499,124,2017-10-11,mobile,100
38500,76,2019-04-16,mobile,100
38501,64,2010-07-13,desktop,800
38502,175,2022-11-11,desktop,300
38503,38,2022-07-01,desktop,800
38504,64,2021-10-07,mobile,200
38505,74,2018-07-26,mobile,200
38506,186,2015-10-26,mobile,200
38507,169,2020-08-01,mobile,500
38508,125,2021-11-13,desktop,100
38509,127,2014-07-19,mobile,700
38510,37,2020-09-25,mobile,500
38511,17,2016-02-02,desktop,100
38512,29,2012-03-03,mobile,100
38513,185,2018-06-08,mobile,100
38514,41,2018-04-17,desktop,400
38515,122,2015-06-08,desktop,200
38516,186,2015-08-23,mobile,100
38517,171,2010-12-24,mobile,600
38518,59,2012-07-17,desktop,100
38519,66,2013-11-06,mobile,900
38520,112,2022-07-06,mobile,600
38521,160,2011-12-21,mobile,900
38522,166,2014-03-02,mobile,400
38523,50,2015-01-11,mobile,600
38524,182,2019-05-21,desktop,700
38525,160,2013-01-22,desktop,700
38526,151,2010-04-15,desktop,300
38527,60,2019-11-08,desktop,600
38528,193,2015-07-02,mobile,400
38529,132,2016-04-09,desktop,700
38530,178,2010-10-09,mobile,900
38531,108,2016-07-06,desktop,600
38532,97,2016-06-03,mobile,700
38533,40,2015-12-16,desktop,900
38534,1,2016-03-05,desktop,400
38535,27,2014-07-31,mobile,200
38536,184,2012-12-04,mobile,200
38537,92,2012-02-23,desktop,600
38538,36,2013-04-27,mobile,800
38539,84,2010-05-06,mobile,600
38540,78,2018-12-08,desktop,800
38541,55,2011-06-25,desktop,300
38542,132,2016-01-18,mobile,100
38543,163,2015-09-13,desktop,600
38544,117,2018-12-28,desktop,200
38545,90,2018-01-05,mobile,700
38546,66,2012-07-30,mobile,900
38547,29,2022-12-18,desktop,700
38548,119,2011-08-17,desktop,900
38549,182,2015-11-02,mobile,300
38550,40,2018-05-17,desktop,500
38551,49,2019-02-15,mobile,900
38552,55,2019-10-20,desktop,400
38553,191,2017-06-06,mobile,500
38554,120,2018-05-27,mobile,200
38555,167,2011-07-15,desktop,800
38556,146,2018-09-17,desktop,700
38557,125,2021-08-01,desktop,500
38558,102,2013-08-22,mobile,700
38559,80,2021-06-26,mobile,800
38560,153,2021-07-21,desktop,400
38561,80,2012-05-18,mobile,300
38562,134,2018-10-03,mobile,800
38563,72,2018-01-18,desktop,300
38564,26,2012-11-15,mobile,300
38565,45,2014-03-31,mobile,100
38566,135,2011-08-17,mobile,500
38567,18,2022-07-09,mobile,200
38568,200,2012-09-08,desktop,200
38569,174,2015-08-02,desktop,700
38570,65,2014-10-01,desktop,500
38571,135,2022-05-10,desktop,300
38572,170,2014-11-17,mobile,300
38573,150,2016-07-31,mobile,700
38574,8,2014-09-10,mobile,500
38575,65,2021-06-02,desktop,100
38576,80,2012-12-07,mobile,300
38577,111,2010-03-08,mobile,600
38578,8,2015-03-19,mobile,100
38579,16,2021-02-11,desktop,800
38580,42,2022-03-12,mobile,400
38581,78,2022-05-23,desktop,900
38582,5,2019-04-23,desktop,900
38583,138,2014-09-27,mobile,200
38584,22,2016-09-30,mobile,500
38585,177,2012-02-11,desktop,500
38586,188,2013-08-13,desktop,400
38587,6,2019-07-29,mobile,200
38588,197,2013-12-14,desktop,500
38589,84,2020-01-15,desktop,300
38590,167,2021-02-20,mobile,800
38591,15,2017-10-01,desktop,300
38592,182,2012-03-24,mobile,200
38593,9,2011-09-01,desktop,800
38594,197,2019-12-29,desktop,100
38595,40,2016-10-16,mobile,700
38596,162,2018-02-27,mobile,800
38597,95,2010-09-30,desktop,900
38598,119,2018-04-29,mobile,900
38599,48,2020-12-12,mobile,700
38600,92,2021-02-05,desktop,800
38601,46,2016-10-05,mobile,800
38602,6,2021-12-17,desktop,600
38603,176,2022-12-20,desktop,200
38604,60,2012-11-20,mobile,700
38605,29,2016-06-08,desktop,500
38606,137,2018-06-16,desktop,600
38607,114,2010-11-02,mobile,500
38608,84,2011-12-06,mobile,700
38609,55,2013-07-22,desktop,100
38610,148,2012-05-26,mobile,400
38611,110,2013-10-29,mobile,300
38612,49,2021-10-12,desktop,100
38613,145,2011-09-16,mobile,300
38614,37,2013-05-17,desktop,400
38615,157,2020-03-28,mobile,400
38616,23,2022-10-09,mobile,400
38617,129,2010-12-09,desktop,300
38618,167,2014-03-06,desktop,500
38619,4,2011-06-30,mobile,600
38620,59,2011-02-13,mobile,200
38621,144,2017-05-11,desktop,200
38622,95,2012-06-10,mobile,600
38623,180,2015-03-06,desktop,700
38624,120,2011-03-31,desktop,600
38625,80,2012-12-04,mobile,900
38626,86,2018-08-15,desktop,100
38627,110,2012-06-21,desktop,900
38628,136,2010-05-13,desktop,100
38629,136,2016-11-24,desktop,100
38630,176,2021-04-15,mobile,300
38631,196,2022-09-27,mobile,600
38632,80,2013-12-07,desktop,900
38633,181,2013-05-04,desktop,800
38634,78,2010-10-16,mobile,200
38635,200,2014-04-20,desktop,100
38636,33,2014-11-17,mobile,100
38637,171,2013-05-15,desktop,700
38638,68,2016-09-15,mobile,400
38639,195,2021-12-31,mobile,500
38640,63,2013-01-07,mobile,300
38641,152,2015-12-26,mobile,300
38642,77,2020-11-15,mobile,900
38643,16,2013-05-13,mobile,700
38644,174,2011-02-21,desktop,400
38645,29,2018-03-31,desktop,400
38646,23,2012-03-13,mobile,500
38647,57,2011-04-19,desktop,400
38648,60,2012-03-22,mobile,600
38649,50,2017-07-09,mobile,300
38650,109,2018-06-14,mobile,900
38651,54,2022-01-02,mobile,100
38652,177,2017-12-12,desktop,200
38653,88,2020-07-09,desktop,600
38654,193,2016-09-27,mobile,800
38655,10,2012-08-07,desktop,500
38656,23,2022-09-26,mobile,900
38657,119,2012-04-05,desktop,100
38658,136,2013-02-24,mobile,700
38659,98,2015-06-27,mobile,800
38660,140,2015-09-07,mobile,100
38661,116,2022-08-03,mobile,200
38662,21,2020-11-16,mobile,500
38663,131,2020-01-22,desktop,400
38664,130,2019-03-25,mobile,600
38665,196,2017-04-11,desktop,200
38666,130,2018-07-26,desktop,800
38667,162,2013-03-18,mobile,300
38668,102,2018-12-10,desktop,900
38669,185,2022-09-08,desktop,100
38670,83,2016-05-02,desktop,400
38671,152,2015-08-20,mobile,500
38672,51,2021-05-05,mobile,700
38673,162,2016-10-02,mobile,200
38674,48,2012-10-08,desktop,200
38675,164,2021-04-19,desktop,200
38676,145,2012-11-25,mobile,400
38677,59,2010-12-02,desktop,800
38678,116,2011-03-04,mobile,400
38679,171,2021-04-05,mobile,200
38680,58,2021-02-11,mobile,500
38681,123,2022-09-06,mobile,900
38682,141,2020-10-08,desktop,300
38683,41,2020-02-29,mobile,300
38684,180,2013-04-09,mobile,100
38685,16,2010-11-10,desktop,900
38686,78,2014-03-02,mobile,500
38687,151,2016-07-10,mobile,800
38688,80,2012-05-18,desktop,200
38689,117,2019-06-07,desktop,700
38690,63,2011-11-12,mobile,700
38691,98,2015-02-07,mobile,400
38692,113,2020-05-31,mobile,900
38693,149,2022-12-06,desktop,300
38694,108,2022-04-10,mobile,800
38695,71,2019-01-29,desktop,100
38696,128,2010-02-26,mobile,600
38697,41,2018-05-19,mobile,300
38698,124,2012-12-01,mobile,500
38699,157,2012-06-14,desktop,300
38700,89,2017-01-03,desktop,300
38701,17,2021-06-15,mobile,500
38702,115,2018-08-20,desktop,500
38703,147,2011-07-08,desktop,800
38704,51,2010-01-07,mobile,400
38705,47,2011-11-18,desktop,800
38706,111,2012-05-19,desktop,200
38707,117,2016-12-22,mobile,400
38708,128,2016-12-25,desktop,400
38709,38,2014-02-15,mobile,500
38710,139,2016-10-14,mobile,100
38711,65,2016-10-20,desktop,100
38712,42,2013-10-29,mobile,100
38713,60,2022-06-27,desktop,500
38714,49,2019-05-16,mobile,400
38715,188,2019-09-05,desktop,300
38716,110,2011-09-14,mobile,500
38717,69,2019-09-16,mobile,900
38718,81,2015-03-02,mobile,600
38719,12,2013-04-05,desktop,800
38720,15,2020-08-13,mobile,100
38721,38,2014-10-17,mobile,100
38722,112,2013-06-30,mobile,400
38723,79,2020-08-12,desktop,300
38724,78,2020-08-30,mobile,600
38725,107,2017-03-29,mobile,800
38726,144,2022-12-07,mobile,800
38727,24,2015-06-03,mobile,100
38728,100,2016-07-05,desktop,700
38729,155,2010-05-01,desktop,200
38730,185,2010-04-16,desktop,300
38731,58,2014-05-25,mobile,700
38732,189,2010-06-21,mobile,200
38733,95,2016-11-14,desktop,600
38734,172,2010-11-17,desktop,200
38735,163,2022-09-16,mobile,800
38736,51,2012-05-16,desktop,900
38737,111,2018-06-25,mobile,400
38738,178,2017-09-26,mobile,700
38739,192,2010-03-21,desktop,100
38740,172,2019-08-22,mobile,900
38741,68,2018-01-10,mobile,400
38742,82,2020-05-26,desktop,200
38743,40,2016-06-29,desktop,300
38744,122,2013-02-01,mobile,700
38745,159,2016-03-22,desktop,600
38746,35,2013-07-01,mobile,800
38747,60,2010-12-22,desktop,100
38748,113,2015-03-10,desktop,400
38749,163,2015-11-10,desktop,800
38750,134,2018-08-15,desktop,300
38751,43,2021-04-29,mobile,600
38752,76,2021-10-25,mobile,400
38753,175,2022-08-01,mobile,600
38754,34,2012-12-11,desktop,200
38755,9,2022-02-18,desktop,800
38756,69,2016-09-19,mobile,400
38757,144,2017-03-23,desktop,800
38758,60,2020-11-01,desktop,100
38759,187,2019-05-13,mobile,900
38760,141,2018-08-15,mobile,300
38761,16,2019-12-24,desktop,400
38762,180,2011-01-09,mobile,900
38763,28,2018-10-12,mobile,900
38764,83,2013-10-07,desktop,800
38765,58,2010-03-19,mobile,700
38766,21,2014-10-22,desktop,400
38767,91,2019-12-16,mobile,700
38768,134,2014-02-05,mobile,700
38769,36,2013-07-10,mobile,300
38770,194,2021-10-03,desktop,300
38771,23,2015-10-02,mobile,700
38772,70,2015-06-18,desktop,100
38773,89,2012-02-18,desktop,600
38774,34,2012-10-02,desktop,800
38775,173,2020-11-03,desktop,500
38776,129,2011-02-09,mobile,600
38777,171,2012-10-31,desktop,900
38778,171,2022-09-22,desktop,200
38779,184,2011-05-15,desktop,400
38780,149,2021-07-30,mobile,400
38781,52,2022-02-27,desktop,300
38782,88,2015-06-02,mobile,500
38783,67,2022-08-15,desktop,900
38784,136,2012-05-17,desktop,100
38785,115,2012-10-12,mobile,300
38786,144,2014-03-26,desktop,800
38787,34,2020-10-18,desktop,900
38788,21,2020-09-02,desktop,300
38789,94,2011-10-21,mobile,800
38790,166,2016-08-20,desktop,200
38791,89,2012-10-25,mobile,500
38792,35,2016-05-10,desktop,700
38793,65,2014-04-22,mobile,400
38794,140,2018-03-06,mobile,400
38795,3,2015-02-13,mobile,100
38796,73,2014-08-16,mobile,900
38797,98,2010-09-01,desktop,600
38798,90,2010-08-23,mobile,800
38799,118,2015-10-05,desktop,900
38800,122,2020-02-16,desktop,600
38801,176,2018-08-30,desktop,100
38802,145,2013-11-14,mobile,400
38803,100,2014-01-30,mobile,200
38804,155,2013-04-05,desktop,400
38805,69,2017-12-02,desktop,500
38806,23,2012-05-29,desktop,500
38807,77,2010-06-19,desktop,200
38808,33,2019-05-09,mobile,100
38809,22,2015-09-12,desktop,300
38810,15,2014-01-22,mobile,900
38811,177,2019-06-12,desktop,500
38812,125,2011-08-30,desktop,100
38813,50,2017-07-11,desktop,900
38814,80,2018-08-26,mobile,500
38815,172,2018-08-07,mobile,900
38816,52,2016-09-27,mobile,200
38817,61,2015-11-28,desktop,400
38818,195,2014-12-31,desktop,600
38819,55,2010-10-15,mobile,600
38820,182,2018-04-16,desktop,100
38821,197,2019-10-15,mobile,700
38822,136,2013-10-26,desktop,100
38823,1,2019-06-08,desktop,100
38824,18,2015-07-03,mobile,500
38825,46,2010-06-23,mobile,700
38826,113,2016-09-08,desktop,900
38827,91,2011-07-03,mobile,800
38828,111,2016-02-29,desktop,200
38829,173,2015-10-06,desktop,500
38830,128,2013-03-06,desktop,300
38831,147,2011-07-25,mobile,600
38832,49,2012-05-26,desktop,300
38833,156,2017-03-12,desktop,200
38834,65,2014-09-17,desktop,400
38835,181,2012-10-17,desktop,100
38836,173,2022-08-15,desktop,300
38837,98,2016-12-07,desktop,300
38838,68,2021-09-13,desktop,700
38839,4,2011-03-06,mobile,300
38840,36,2015-10-07,desktop,400
38841,131,2019-01-12,mobile,900
38842,151,2022-09-16,mobile,500
38843,5,2015-06-06,mobile,500
38844,21,2020-09-13,desktop,400
38845,83,2017-07-23,desktop,900
