,caller_id,recipient_id,date
55330,264082,499607,2022-01-16
55331,7932,286875,2022-10-26
55332,393456,210804,2022-12-06
55333,444706,187951,2022-05-11
55334,92113,360472,2022-11-20
55335,118026,289114,2022-08-30
55336,32087,486319,2022-06-07
55337,223733,367085,2022-01-07
55338,424212,326909,2022-06-06
55339,440016,344795,2022-07-28
55340,159310,480301,2022-08-26
55341,13365,347169,2022-04-20
55342,73352,58089,2022-01-18
55343,123562,15527,2022-06-19
55344,477705,499443,2022-01-30
55345,352312,380622,2022-01-02
55346,10319,420544,2022-02-26
55347,313050,308874,2022-11-11
55348,111777,199996,2022-09-27
55349,283059,232641,2022-12-25
55350,54994,451253,2022-12-29
55351,73648,50546,2022-11-17
55352,3151,153653,2022-04-25
55353,348874,98944,2022-11-08
55354,161458,195469,2022-04-29
55355,365227,348269,2022-10-29
55356,56143,224311,2022-09-18
55357,216767,55650,2022-03-21
55358,254274,469123,2022-10-02
55359,89843,402549,2022-01-30
55360,340198,316583,2022-07-01
55361,310430,119848,2022-04-02
55362,136227,236407,2022-12-25
55363,27889,350281,2022-04-27
55364,442213,30506,2022-09-22
55365,252617,273235,2022-05-18
55366,49675,383285,2022-10-17
55367,147048,119316,2022-09-13
55368,226198,412212,2022-07-17
55369,413321,404657,2022-02-23
55370,205760,228491,2022-08-01
55371,159282,262332,2022-02-28
55372,348721,416410,2022-04-08
55373,155539,75209,2022-02-23
55374,48190,139896,2022-10-28
55375,215878,474827,2022-03-29
55376,470063,56309,2022-01-18
55377,194247,237853,2022-02-27
55378,65766,147173,2022-11-17
55379,129782,431780,2022-01-08
55380,173440,452236,2022-07-14
55381,343485,392890,2022-10-13
55382,430699,166054,2022-09-01
55383,305210,498117,2022-08-22
55384,322738,453632,2022-04-06
55385,197617,344925,2022-08-07
55386,365713,408723,2022-10-06
55387,406094,309802,2022-07-17
55388,206049,356500,2022-09-26
55389,377255,49784,2022-12-25
55390,141515,248208,2022-12-22
55391,411487,400781,2022-04-15
55392,206744,466723,2022-04-01
55393,21044,116212,2022-10-08
55394,348663,175533,2022-06-22
55395,318627,270774,2022-10-29
55396,310219,346522,2022-06-18
55397,260431,152281,2022-12-11
55398,397849,487264,2022-01-06
55399,432808,446782,2022-09-28
55400,452318,32079,2022-06-25
55401,14494,419315,2022-04-29
55402,340254,8806,2022-12-18
55403,474781,303440,2022-03-29
55404,458648,268447,2022-03-09
55405,123127,3689,2022-01-13
55406,294663,207351,2022-09-16
55407,25469,46401,2022-07-12
55408,408514,208874,2022-04-02
55409,280642,497302,2022-10-31
55410,326396,14705,2022-07-18
55411,62587,470729,2022-01-07
55412,423461,300099,2022-09-22
55413,314220,336945,2022-01-20
55414,50980,52031,2022-01-12
55415,209239,43607,2022-05-15
55416,456802,374849,2022-09-27
55417,105812,331562,2022-03-14
55418,376236,179990,2022-10-31
55419,330278,348651,2022-05-19
55420,244949,306562,2022-10-23
55421,265804,488634,2022-06-16
55422,149162,318860,2022-08-18
55423,313519,418458,2022-09-04
55424,149529,83600,2022-08-26
55425,308996,101656,2022-04-29
55426,317352,418510,2022-06-25
55427,386126,383167,2022-11-11
55428,255280,80386,2022-10-23
55429,250859,157386,2022-03-28
55430,59675,64586,2022-07-11
55431,190315,47311,2022-10-05
55432,418656,496603,2022-06-06
55433,315015,390815,2022-05-26
55434,413715,300986,2022-05-25
55435,475638,128998,2022-06-07
55436,304107,42617,2022-12-04
55437,51710,406495,2022-06-01
55438,95049,191368,2022-02-04
55439,62556,325545,2022-10-29
55440,419578,140009,2022-05-19
55441,274924,318243,2022-01-05
55442,287219,206646,2022-01-12
55443,216061,342713,2022-11-09
55444,3199,446507,2022-03-18
55445,4200,225440,2022-05-25
55446,96099,287036,2022-05-26
55447,489900,193320,2022-07-05
55448,197912,487001,2022-04-07
55449,421911,374957,2022-03-20
55450,241929,241180,2022-01-02
55451,382350,499402,2022-07-11
55452,485361,256783,2022-02-11
55453,260527,473848,2022-01-26
55454,371186,20974,2022-05-14
55455,438233,247608,2022-05-02
55456,101005,75794,2022-06-16
55457,261550,86869,2022-12-06
55458,65059,102288,2022-09-15
55459,470142,166340,2022-05-02
55460,36562,281999,2022-02-20
55461,297829,397105,2022-07-26
55462,404438,341744,2022-07-28
55463,54753,355988,2022-10-01
55464,437024,69687,2022-04-02
55465,283568,287114,2022-11-18
55466,340970,126610,2022-04-06
55467,178276,417286,2022-05-24
55468,172511,477920,2022-08-17
55469,114190,212393,2022-09-25
55470,128951,217067,2022-03-18
55471,66022,388850,2022-12-04
55472,114125,437864,2022-06-04
55473,337135,489897,2022-04-26
55474,477540,391818,2022-02-19
55475,204998,410120,2022-06-29
55476,206701,114191,2022-03-10
55477,96666,384427,2022-10-03
55478,324229,201799,2022-11-02
55479,65430,242501,2022-03-28
55480,435937,351898,2022-07-09
55481,338,262175,2022-12-19
55482,234856,132617,2022-08-17
55483,360512,458396,2022-09-09
55484,109312,37523,2022-10-16
55485,332996,23873,2022-05-17
55486,397069,244664,2022-02-02
55487,18518,41543,2022-12-09
55488,356817,134596,2022-11-05
55489,220876,240801,2022-07-09
55490,319551,462138,2022-12-06
55491,347396,427249,2022-11-23
55492,354854,74717,2022-11-27
55493,446240,279178,2022-09-30
55494,104623,236089,2022-01-06
55495,307304,114644,2022-08-05
55496,194245,488538,2022-04-30
55497,92335,284160,2022-06-06
55498,493942,164844,2022-09-05
55499,465693,142740,2022-05-11
55500,318480,394277,2022-01-23
55501,212172,428687,2022-09-23
55502,221410,292053,2022-02-11
55503,300137,427738,2022-06-06
55504,26026,174553,2022-10-13
55505,153779,162663,2022-10-21
55506,158851,68060,2022-05-03
55507,382955,425855,2022-12-20
55508,350254,326856,2022-05-24
55509,32322,288718,2022-12-03
55510,221017,294512,2022-11-12
55511,61629,424359,2022-09-24
55512,149518,298431,2022-01-02
55513,130922,146863,2022-03-05
55514,497383,363895,2022-11-13
55515,286546,37560,2022-07-19
55516,357036,144790,2022-11-09
55517,147808,401820,2022-05-25
55518,279126,75640,2022-04-22
55519,76826,3839,2022-01-19
55520,424532,467167,2022-04-05
55521,80631,15930,2022-08-10
55522,375009,15142,2022-10-18
55523,355591,313223,2022-06-15
55524,398234,104673,2022-06-14
55525,352469,150489,2022-01-21
55526,45835,210668,2022-07-12
55527,280223,334180,2022-06-04
55528,86971,262676,2022-10-05
55529,391881,484473,2022-04-25
55530,48078,247108,2022-07-25
55531,293826,473935,2022-10-08
55532,296177,423075,2022-10-11
55533,39607,90602,2022-05-02
55534,323007,404443,2022-04-22
55535,457069,265336,2022-12-16
55536,75660,446131,2022-02-09
55537,204101,45004,2022-01-14
55538,317465,107889,2022-03-26
55539,125466,358038,2022-12-08
55540,330531,164700,2022-08-03
55541,184043,9499,2022-07-16
55542,335350,43416,2022-01-20
55543,444937,161499,2022-10-06
55544,23042,166194,2022-01-14
55545,399727,218889,2022-03-03
55546,107282,468719,2022-04-13
55547,346872,174291,2022-06-05
55548,381214,423008,2022-09-14
55549,58312,378430,2022-06-30
55550,146051,94903,2022-11-22
55551,25138,49957,2022-11-22
55552,498998,496776,2022-06-08
55553,404448,332476,2022-01-17
55554,333709,395346,2022-11-12
55555,435074,150022,2022-09-02
55556,289019,420148,2022-08-27
55557,19603,38514,2022-03-31
55558,311332,349082,2022-09-12
55559,336608,459714,2022-01-23
55560,369594,326728,2022-03-19
55561,66877,188975,2022-05-18
55562,420086,45347,2022-12-06
55563,480994,54757,2022-07-20
55564,494953,284885,2022-02-20
55565,444610,266725,2022-08-05
55566,300573,214944,2022-05-19
55567,461125,118901,2022-08-26
55568,490796,189203,2022-07-19
55569,295118,261218,2022-12-18
55570,155722,71845,2022-12-26
55571,276382,347335,2022-01-13
55572,227513,297830,2022-10-13
55573,237528,24848,2022-05-05
55574,366808,14363,2022-09-11
55575,402073,113458,2022-02-01
55576,204472,149317,2022-03-03
55577,165880,379075,2022-07-31
55578,243958,296316,2022-05-29
55579,61797,198680,2022-07-30
55580,337882,358066,2022-06-05
55581,113201,140578,2022-08-16
55582,335426,347065,2022-12-30
55583,292951,98145,2022-01-21
55584,356806,74760,2022-02-16
55585,89228,326914,2022-01-17
55586,258666,125189,2022-09-12
55587,420606,498164,2022-08-08
55588,486827,466974,2022-03-01
55589,220793,126451,2022-04-30
55590,468175,143332,2022-09-15
55591,391189,62705,2022-08-31
55592,363538,116044,2022-03-25
55593,155380,145473,2022-09-25
55594,451761,377484,2022-07-13
55595,471125,356260,2022-10-10
55596,371606,11213,2022-05-23
55597,292636,160080,2022-10-06
55598,497398,194782,2022-04-05
55599,476004,383304,2022-06-08
55600,178416,374619,2022-06-03
55601,405951,349374,2022-11-29
55602,202237,82126,2022-07-02
55603,221327,328079,2022-07-12
55604,334376,338255,2022-08-22
55605,331626,169015,2022-10-24
55606,160988,184845,2022-05-07
55607,360236,2715,2022-01-17
55608,337966,64036,2022-01-30
55609,329626,496219,2022-05-25
55610,139091,88120,2022-01-04
55611,395931,96007,2022-06-11
55612,232186,259258,2022-01-05
55613,210820,272813,2022-08-06
55614,230139,413792,2022-03-06
55615,288110,5737,2022-04-21
55616,148136,345100,2022-06-06
55617,460227,42548,2022-12-26
55618,297472,38788,2022-01-29
55619,495044,462984,2022-05-29
55620,463009,51210,2022-12-22
55621,56377,133119,2022-06-24
55622,275991,306905,2022-02-09
55623,429824,100440,2022-10-27
55624,107190,397165,2022-02-16
55625,43728,439551,2022-04-04
55626,197188,209500,2022-05-19
55627,485529,476950,2022-08-09
55628,394811,406427,2022-09-20
55629,220161,212819,2022-12-24
55630,16337,365084,2022-07-08
55631,288736,147684,2022-08-03
55632,231529,463131,2022-03-28
55633,345618,467185,2022-11-27
55634,160652,153234,2022-03-03
55635,375347,420469,2022-07-14
55636,254227,168876,2022-08-11
55637,184542,174593,2022-03-07
55638,312798,271313,2022-11-21
55639,464008,301178,2022-11-24
55640,94868,341381,2022-02-23
55641,68785,202309,2022-03-12
55642,305664,247017,2022-05-01
55643,426267,12523,2022-09-26
55644,320507,182366,2022-07-14
55645,215523,300576,2022-11-06
55646,19946,327668,2022-10-30
55647,122508,329037,2022-06-08
55648,153184,205805,2022-07-17
55649,418846,63791,2022-05-16
55650,336335,47629,2022-04-19
55651,407450,358890,2022-09-07
55652,75376,318095,2022-11-24
55653,377876,483433,2022-04-04
55654,407411,73230,2022-02-02
55655,15842,287626,2022-09-05
55656,494106,309697,2022-12-21
55657,227119,35124,2022-07-18
55658,311109,295220,2022-12-20
55659,78344,348747,2022-04-26
55660,489288,251777,2022-08-27
55661,396801,149693,2022-08-24
55662,226510,168368,2022-07-25
55663,421262,244849,2022-01-19
55664,104514,174132,2022-01-04
55665,370586,115754,2022-12-19
55666,228253,389698,2022-06-21
55667,108526,19443,2022-01-02
55668,48166,379416,2022-11-16
55669,67286,275581,2022-08-10
55670,436021,304524,2022-09-13
55671,454355,55827,2022-04-16
55672,140082,167985,2022-06-19
55673,71362,129949,2022-10-14
55674,336368,240345,2022-12-17
55675,183718,274459,2022-01-24
55676,237187,393206,2022-06-21
55677,251282,479261,2022-07-01
55678,261195,345526,2022-06-09
55679,456675,317692,2022-08-03
55680,140585,65378,2022-12-13
55681,446124,238413,2022-12-19
55682,446929,432515,2022-07-22
55683,197896,359816,2022-03-10
55684,152225,379230,2022-10-09
55685,381889,378980,2022-07-05
55686,191076,107073,2022-08-17
55687,453424,49621,2022-02-20
55688,125831,363083,2022-12-25
55689,100638,99269,2022-05-19
55690,218537,94292,2022-09-08
55691,253141,193211,2022-11-21
55692,370127,177778,2022-04-26
55693,31562,202465,2022-09-08
55694,275536,450786,2022-04-09
55695,392627,399493,2022-02-08
55696,241510,227028,2022-02-06
55697,345608,399736,2022-11-02
55698,82024,144159,2022-06-24
55699,81940,364537,2022-06-14
55700,147280,139026,2022-05-05
55701,18046,462638,2022-01-24
55702,31177,472393,2022-11-07
55703,466790,85405,2022-10-20
55704,197581,174432,2022-03-10
55705,394511,91776,2022-10-13
55706,231440,118591,2022-04-05
55707,302561,485489,2022-01-12
55708,192688,192472,2022-05-15
55709,326270,336284,2022-11-16
55710,58715,101730,2022-03-29
55711,84034,148642,2022-08-04
55712,242763,260787,2022-06-08
55713,92595,16442,2022-09-29
55714,196886,438572,2022-05-07
55715,127850,454609,2022-06-29
55716,33794,201010,2022-01-20
55717,284827,311368,2022-10-25
55718,185165,457022,2022-08-02
55719,432931,332542,2022-06-08
55720,372250,115608,2022-08-16
55721,322465,132156,2022-05-04
55722,303041,235776,2022-01-05
55723,306801,255488,2022-06-01
55724,83126,343308,2022-05-06
55725,9387,386451,2022-10-02
55726,485219,489702,2022-12-21
55727,164757,88392,2022-09-29
55728,40777,142439,2022-08-04
55729,412525,141433,2022-06-06
55730,3210,498779,2022-10-06
55731,314387,276630,2022-02-11
55732,217606,243069,2022-08-20
55733,153675,191080,2022-07-13
55734,267946,369213,2022-06-22
55735,161507,256769,2022-02-17
55736,145361,269055,2022-02-11
55737,1820,97798,2022-12-23
55738,224141,491315,2022-09-18
55739,128743,104842,2022-05-19
55740,343456,413133,2022-03-15
55741,71416,362773,2022-04-02
55742,123507,145665,2022-01-11
55743,217571,101916,2022-02-26
55744,371144,114392,2022-09-03
55745,287199,287155,2022-08-13
55746,141128,186059,2022-04-24
55747,51169,225249,2022-05-31
55748,403399,422125,2022-03-07
55749,224896,196815,2022-06-09
55750,114500,223587,2022-12-29
55751,484423,349577,2022-05-28
55752,273405,204932,2022-01-11
55753,368738,317807,2022-08-08
55754,170244,372522,2022-05-15
55755,87782,175777,2022-05-12
55756,475750,132561,2022-02-02
55757,344858,290300,2022-09-15
55758,160613,445621,2022-04-10
55759,110009,415395,2022-08-25
55760,28198,130222,2022-08-20
55761,46796,154537,2022-03-29
55762,454598,379882,2022-12-08
55763,145974,269212,2022-06-06
55764,14544,4212,2022-08-03
55765,51633,349280,2022-06-06
55766,403201,201813,2022-09-03
55767,374765,69323,2022-09-04
55768,433016,353211,2022-08-03
55769,398899,200820,2022-01-22
55770,474655,309201,2022-10-10
55771,44069,493477,2022-12-21
55772,259963,204210,2022-05-25
55773,215237,420948,2022-11-24
55774,13458,293792,2022-05-29
55775,440018,419237,2022-05-06
55776,376126,162463,2022-01-29
55777,367203,20227,2022-12-19
55778,374636,190663,2022-11-14
55779,88831,274985,2022-02-05
55780,118306,404705,2022-11-21
55781,127210,172120,2022-04-19
55782,272100,152003,2022-05-28
55783,443951,54087,2022-04-13
55784,4423,160062,2022-06-07
55785,478120,148334,2022-05-22
55786,378312,117011,2022-01-17
55787,471512,235322,2022-03-11
55788,435071,210436,2022-03-20
55789,407532,50419,2022-12-01
55790,188034,426757,2022-06-30
55791,355412,219311,2022-06-07
55792,310791,42776,2022-01-03
55793,401391,35762,2022-06-14
55794,250136,78263,2022-10-08
55795,313222,496289,2022-07-30
55796,96775,323575,2022-12-19
55797,447091,339486,2022-11-22
55798,27307,65215,2022-12-25
55799,232876,332018,2022-01-09
55800,392938,162716,2022-02-23
55801,323428,132354,2022-03-31
55802,444217,23656,2022-02-25
55803,291397,359738,2022-11-24
55804,145385,46478,2022-07-10
55805,304298,353695,2022-06-26
55806,195111,44410,2022-06-29
55807,152910,12274,2022-02-16
55808,435077,180483,2022-05-16
55809,279625,199074,2022-05-23
55810,304652,257418,2022-11-14
55811,351700,281841,2022-02-12
55812,139898,237723,2022-07-19
55813,372239,409267,2022-11-30
55814,77542,149626,2022-01-11
55815,115917,199360,2022-07-20
55816,164246,203794,2022-01-07
55817,471994,402662,2022-10-14
55818,294468,41102,2022-10-10
55819,143318,27906,2022-03-21
55820,150605,408964,2022-11-10
55821,374833,184991,2022-10-03
55822,32073,1987,2022-08-31
55823,88354,119930,2022-10-04
55824,371308,426113,2022-06-04
55825,452222,134178,2022-01-08
55826,194326,3572,2022-05-06
55827,405609,63300,2022-04-20
55828,491022,67802,2022-10-31
55829,253286,84919,2022-03-11
55830,307519,204905,2022-08-27
55831,405868,343715,2022-08-13
55832,33173,419654,2022-09-22
55833,218887,65412,2022-11-01
55834,436051,313315,2022-10-23
55835,304070,264742,2022-02-11
55836,189169,443512,2022-01-06
55837,250073,62347,2022-09-20
55838,174186,113669,2022-05-20
55839,333132,229284,2022-09-08
55840,183844,87997,2022-06-12
55841,279914,374272,2022-01-20
55842,452503,159575,2022-07-18
55843,237354,217637,2022-08-08
55844,7675,74957,2022-05-08
55845,276122,475472,2022-04-26
55846,229519,413848,2022-02-18
55847,90309,298708,2022-06-25
55848,343100,288945,2022-01-03
55849,373044,231431,2022-01-29
55850,330357,12345,2022-02-09
55851,242797,183156,2022-02-14
55852,42370,175789,2022-06-10
55853,54080,52646,2022-05-22
55854,153555,113283,2022-03-08
55855,71219,139057,2022-09-22
55856,93854,471031,2022-10-26
55857,174866,82713,2022-06-20
55858,299459,498316,2022-10-23
55859,245205,337436,2022-09-14
55860,498275,398472,2022-12-10
55861,372849,422756,2022-12-18
55862,339864,342195,2022-09-11
55863,235147,336436,2022-08-31
55864,294432,242474,2022-10-29
55865,359478,265636,2022-05-12
55866,190397,353290,2022-02-17
55867,454639,7967,2022-03-08
55868,279328,295469,2022-03-06
55869,3734,210968,2022-09-25
55870,423796,209375,2022-11-29
55871,294165,345283,2022-09-06
55872,392965,198612,2022-04-11
55873,46024,288353,2022-07-11
55874,320356,344176,2022-03-15
55875,402533,348366,2022-05-04
55876,489562,88005,2022-12-24
55877,102198,208082,2022-03-27
55878,316830,486791,2022-03-16
55879,482453,187097,2022-10-13
55880,268240,499270,2022-04-29
55881,393972,111957,2022-07-10
55882,25769,133096,2022-12-29
55883,5335,42939,2022-08-24
55884,297577,462015,2022-12-18
55885,496149,10691,2022-03-12
55886,180444,393535,2022-01-12
55887,201969,349966,2022-08-11
55888,59655,433998,2022-09-20
55889,320543,259846,2022-08-31
55890,172042,385221,2022-05-26
55891,88199,178660,2022-10-09
55892,12204,492812,2022-05-06
55893,260664,72120,2022-10-11
55894,410010,110927,2022-09-27
55895,53526,38603,2022-09-20
55896,479309,42661,2022-03-22
55897,186335,123637,2022-07-27
55898,216262,248353,2022-02-16
55899,146904,403960,2022-04-05
55900,143408,395919,2022-03-10
55901,115124,44614,2022-05-26
55902,360304,70824,2022-02-25
55903,169348,205845,2022-05-30
55904,18636,177068,2022-07-29
55905,474035,414609,2022-03-07
55906,395060,297320,2022-08-17
55907,207441,348179,2022-07-19
55908,116909,227371,2022-08-20
55909,468725,20826,2022-05-25
55910,344602,401474,2022-01-03
55911,333063,116512,2022-06-08
55912,174127,161652,2022-07-17
55913,239803,375134,2022-08-10
55914,417922,300350,2022-01-09
55915,73276,221260,2022-02-16
55916,148053,148166,2022-06-17
55917,337465,339670,2022-06-11
55918,491421,239228,2022-01-02
55919,99744,205502,2022-06-28
55920,76450,285384,2022-07-18
55921,209498,260962,2022-12-13
55922,292724,31604,2022-12-26
55923,143904,375777,2022-09-10
55924,445343,241760,2022-12-19
55925,336256,375437,2022-05-15
55926,127889,120765,2022-09-04
55927,125632,307990,2022-06-07
55928,175415,24975,2022-11-09
55929,67219,110101,2022-06-17
55930,137515,28710,2022-12-12
55931,338224,91070,2022-04-06
55932,160175,424325,2022-10-21
55933,229379,132025,2022-03-15
55934,250833,351824,2022-11-14
55935,287818,340140,2022-06-22
55936,119880,498970,2022-09-07
55937,241505,432698,2022-12-25
55938,486568,199166,2022-03-09
55939,461809,215823,2022-05-16
55940,421726,167632,2022-09-18
55941,315670,275294,2022-08-31
55942,123731,273678,2022-11-06
55943,277895,148054,2022-10-05
55944,333169,226540,2022-07-20
55945,155828,428628,2022-01-30
55946,402664,85724,2022-03-04
55947,335288,165025,2022-02-01
55948,81045,396632,2022-09-19
55949,462893,59246,2022-05-10
55950,57998,168198,2022-01-29
55951,25800,40851,2022-04-12
55952,34278,447834,2022-11-14
55953,29138,148654,2022-09-10
55954,232682,480521,2022-05-02
55955,160808,135493,2022-08-18
55956,272150,300946,2022-02-25
55957,451881,315340,2022-07-20
55958,143587,338885,2022-02-14
55959,414167,327449,2022-10-22
55960,75842,483962,2022-01-25
55961,402816,320690,2022-11-22
55962,151541,296706,2022-03-23
55963,323931,42142,2022-02-15
55964,131593,415082,2022-07-25
55965,276134,392483,2022-07-09
55966,78676,481299,2022-08-24
55967,89297,69273,2022-07-31
55968,269747,6174,2022-09-16
55969,285435,255503,2022-10-28
55970,257067,210462,2022-07-19
55971,150234,316933,2022-10-07
55972,4713,214989,2022-04-03
55973,96014,303405,2022-02-14
55974,349494,490815,2022-09-16
55975,132051,192351,2022-09-23
55976,34833,267768,2022-10-02
55977,301784,403099,2022-04-14
55978,439768,177692,2022-03-09
55979,326053,286634,2022-04-08
55980,321297,303385,2022-03-13
55981,71548,360632,2022-02-07
55982,402932,203462,2022-02-09
55983,5775,296114,2022-08-05
55984,394999,476715,2022-08-13
55985,291797,240025,2022-02-10
55986,140083,371012,2022-03-10
55987,453281,240828,2022-06-16
55988,18310,289712,2022-01-09
55989,353104,152588,2022-05-02
55990,492134,41982,2022-04-12
55991,123568,254072,2022-06-17
55992,13381,203769,2022-11-27
55993,32904,104037,2022-11-11
55994,266020,163025,2022-03-25
55995,369491,164466,2022-03-01
55996,343893,192609,2022-10-10
55997,304615,200884,2022-11-21
55998,258385,158766,2022-03-31
55999,261958,385514,2022-04-05
56000,281783,341708,2022-05-06
56001,491840,362818,2022-06-30
56002,52658,499028,2022-05-07
56003,319895,170662,2022-09-30
56004,132498,3518,2022-03-13
56005,484589,408745,2022-11-14
56006,218460,475790,2022-07-11
56007,414630,183478,2022-12-24
56008,139490,34658,2022-01-29
56009,83453,164898,2022-04-28
56010,52187,95206,2022-12-23
56011,156007,104920,2022-10-14
56012,385521,226021,2022-03-25
56013,188887,418994,2022-06-04
56014,75349,29570,2022-10-18
56015,393712,125402,2022-08-20
56016,315750,96748,2022-06-11
56017,497455,436824,2022-06-21
56018,328182,423066,2022-01-18
56019,159253,22169,2022-03-21
56020,22848,23758,2022-11-02
56021,254293,185154,2022-05-29
56022,439576,327594,2022-09-20
56023,414705,98879,2022-04-23
56024,161411,27601,2022-11-17
56025,172552,415378,2022-07-31
56026,57481,123880,2022-10-02
56027,132709,145606,2022-01-11
56028,166476,321218,2022-01-29
56029,174246,434512,2022-10-05
56030,240004,114125,2022-09-04
56031,312773,329279,2022-09-06
56032,334892,95534,2022-01-10
56033,484753,174746,2022-05-31
56034,89653,447273,2022-07-19
56035,438427,445313,2022-04-13
56036,344346,198256,2022-02-27
56037,124452,248461,2022-01-15
56038,452543,164590,2022-12-16
56039,276403,231388,2022-11-02
56040,416922,108777,2022-06-29
56041,418475,173792,2022-03-08
56042,147446,314475,2022-09-18
56043,243951,22907,2022-03-27
56044,122129,139172,2022-06-12
56045,231363,266740,2022-04-11
56046,475995,60333,2022-09-27
56047,457555,62495,2022-02-28
56048,460090,39909,2022-09-17
56049,212554,384602,2022-06-24
56050,306842,48947,2022-04-05
56051,130671,392483,2022-10-03
56052,60754,55989,2022-10-20
56053,246572,458953,2022-08-05
56054,376496,359756,2022-10-27
56055,113757,345903,2022-06-19
56056,471825,388053,2022-08-09
56057,424528,116549,2022-07-02
56058,273091,246745,2022-08-19
56059,99400,224800,2022-10-02
56060,19690,286430,2022-10-20
56061,215657,352419,2022-09-03
56062,260832,276586,2022-04-06
56063,39111,483302,2022-12-18
56064,313383,205303,2022-04-16
56065,331975,60326,2022-12-07
56066,302246,222152,2022-03-03
56067,143538,84341,2022-01-07
56068,317160,152211,2022-09-09
56069,28091,239790,2022-07-08
56070,436841,413505,2022-08-28
56071,228022,478732,2022-03-03
56072,83257,193431,2022-12-12
56073,267458,359235,2022-03-29
56074,94156,411825,2022-02-21
56075,397110,378726,2022-08-14
56076,443539,433685,2022-10-18
56077,466263,343589,2022-11-28
56078,121842,84072,2022-02-26
56079,453234,10686,2022-01-21
56080,440561,266395,2022-12-14
56081,450023,70881,2022-08-25
56082,60552,241732,2022-09-18
56083,434505,389313,2022-03-22
56084,258356,248786,2022-01-27
56085,406579,85608,2022-12-04
56086,116225,422383,2022-09-27
56087,308303,75275,2022-02-27
56088,324922,220158,2022-06-26
56089,56055,413718,2022-02-18
56090,205729,248015,2022-06-30
56091,101974,28023,2022-03-27
56092,39996,101966,2022-05-07
56093,453923,442151,2022-05-07
56094,118541,288785,2022-07-12
56095,161016,116428,2022-04-28
56096,425770,59656,2022-08-07
56097,493112,48669,2022-01-25
56098,239903,206485,2022-05-07
56099,459871,134017,2022-04-12
56100,403834,273436,2022-12-14
56101,261246,182815,2022-02-27
56102,297979,19514,2022-08-21
56103,192323,154259,2022-09-30
56104,65323,318668,2022-09-11
56105,223706,82641,2022-10-17
56106,22946,290460,2022-12-20
56107,178041,3945,2022-07-28
56108,120412,38402,2022-11-29
56109,50728,86774,2022-09-20
56110,203846,430484,2022-01-19
56111,351137,281318,2022-08-16
56112,338190,367297,2022-01-07
56113,227022,230696,2022-01-30
56114,122538,393208,2022-08-16
56115,231925,202743,2022-03-30
56116,247398,457055,2022-09-28
56117,303080,323803,2022-05-22
56118,424895,53958,2022-06-11
56119,97770,232363,2022-04-03
56120,410682,55948,2022-07-12
56121,366648,86156,2022-03-26
56122,481021,67670,2022-11-19
56123,51573,285949,2022-01-21
56124,337886,390618,2022-01-02
56125,130070,393006,2022-01-05
56126,343522,132386,2022-12-09
56127,145486,363655,2022-04-01
56128,136280,452900,2022-05-18
56129,419503,111801,2022-07-25
56130,254341,10606,2022-01-19
56131,396309,23822,2022-11-07
56132,492874,1055,2022-09-16
56133,247113,2749,2022-08-13
56134,294449,31856,2022-05-18
56135,58867,80851,2022-06-12
56136,409090,351575,2022-11-09
56137,354767,226681,2022-05-24
56138,43695,287700,2022-02-10
56139,308078,88989,2022-01-31
56140,189496,438819,2022-08-22
56141,486888,432893,2022-08-09
56142,464271,150732,2022-03-21
56143,247838,89102,2022-02-09
56144,439576,209271,2022-05-03
56145,403123,253605,2022-10-01
56146,350356,74480,2022-05-22
56147,313526,178377,2022-05-27
56148,12730,138500,2022-06-03
56149,437636,5663,2022-04-25
56150,133001,396568,2022-10-24
56151,231286,447402,2022-05-20
56152,117932,45322,2022-07-18
56153,399092,418586,2022-12-08
56154,404736,373047,2022-05-21
56155,344346,45516,2022-12-17
56156,204615,207176,2022-07-30
56157,295727,232068,2022-07-29
56158,37799,94038,2022-08-13
56159,296884,90704,2022-08-16
56160,324768,318956,2022-05-30
56161,220756,116316,2022-11-03
56162,95493,111988,2022-07-10
56163,272198,198339,2022-09-27
56164,261058,371628,2022-02-09
56165,358824,483540,2022-11-18
56166,244519,220917,2022-02-14
56167,29931,36713,2022-07-27
56168,307280,171994,2022-07-28
56169,6091,459533,2022-11-17
56170,192227,101448,2022-02-24
56171,196332,247601,2022-04-03
56172,450386,457580,2022-03-27
56173,361,3717,2022-07-23
56174,9810,27274,2022-12-11
56175,150966,416197,2022-07-11
56176,47814,148043,2022-08-16
56177,146628,498322,2022-06-20
56178,458476,304838,2022-09-14
56179,268795,189963,2022-03-23
56180,487790,197502,2022-05-15
56181,498473,40145,2022-05-20
56182,382167,380854,2022-06-08
56183,386379,71578,2022-06-25
56184,28524,270219,2022-10-04
56185,195431,330263,2022-07-19
56186,22966,59112,2022-10-09
56187,420024,280860,2022-08-28
56188,421255,223279,2022-03-28
56189,186711,73293,2022-05-25
56190,361616,259318,2022-07-23
56191,475983,55618,2022-02-22
56192,119813,26614,2022-08-19
56193,419089,126777,2022-10-03
56194,324355,286154,2022-06-14
56195,403187,339891,2022-10-30
56196,463296,333006,2022-03-14
56197,381148,128602,2022-11-27
56198,18609,289321,2022-12-08
56199,211147,354860,2022-09-04
56200,165832,478376,2022-11-05
56201,29703,406810,2022-12-07
56202,13970,421348,2022-12-15
56203,59171,164940,2022-06-21
